language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
temb1276,-,z,-,-,-,a,w,e,-,w,-,3,r,-
tupi1273,-,y,-,-,-,a,b,e,-,b,-,i,r,-
guaj1255,-,z,-,-,-,a,w,e,-,w,-,3,r,-
kama1373,-,y,-,-,-,a,w,e,-,w,-,3,r,a
urub1250,-,y,-,-,-,e,w,e,-,-,-,3,r,-
waya1270,-,y,-,-,-,a,w,e,-,w,-,3,i,-
avac1239,d,Z,-,-,-,a,w,e,-,w,-,3,r,-
east2555,-,y,-,-,-,a,v,e,-,v,-,i,-,-
para1311,-,y,-,-,-,a,v,e,-,v,3,i,-,-
mbya1239,d,Z,-,-,-,a,v,e,-,w,-,3,-,-
guar1292,-,y,-,-,-,a,b,e,-,b,r,u,-,-
nhen1239,-,y,-,-,-,a,w,a,-,w,-,i,r,a
kaya1329,-,i,p,i,r,a,p,e,-,p,-,-,-,-
amun1246,-,y,-,-,-,a,b,e,g,w,-,i,r,-
urue1240,-,y,-,-,-,a,b,e,g,w,-,i,r,-
tenh1241,-,y,-,-,-,a,b,e,g,w,-,i,r,-
paus1244,-,8,-,-,-,a,w,e,-,w,-,i,-,-
emer1243,-,s,-,-,-,-,-,i,-,p,-,a,r,i
para1312,-,C,-,-,-,a,b,e,-,b,-,i,r,-
tapi1254,-,C,-,-,-,a,w,e,-,w,-,3,t,-
suru1262,-,s,-,-,-,a,w,e,-,w,-,3,r,a
apia1248,-,s,-,-,-,a,b,e,-,b,-,i,r,a
araw1273,-,y,-,-,-,a,w,e,-,w,-,i,-,-
coca1259,-,y,-,-,-,a,w,a,-,w,-,3,r,a
omag1248,-,y,-,-,-,a,-,-,-,w,-,3,r,a
siri1273,-,S,-,i,r,a,-,e,-,-,-,-,-,-
sate1243,-,m,-,-,-,-,-,e,m,p,-,3,-,-
