language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
jion1236,-,-,m,-,-,-,o,t,S,-,-,-,-,-,e,n
shee1238,-,-,k,-,-,-,a,k,h,-,-,-,-,-,o,-
pahn1237,-,-,q,-,-,-,o,N,m,-,-,-,-,-,e,i
pahn1237,-,-,l,-,-,-,a,-,m,-,-,-,-,-,e,-
youn1235,-,-,k,-,-,-,i,-,m,-,-,-,-,-,o,-
east2371,-,-,q,-,-,-,a,-,m,-,-,-,-,-,i,-
west2430,l,3,q,-,-,-,-,-,-,-,-,-,-,-,e,-
east2370,-,-,q,-,-,-,a,-,m,-,-,-,-,-,i,-
nort2747,n,-,y,-,-,-,u,-,m,-,-,-,-,-,E,-
sout2754,n,-,y,-,-,-,u,-,m,-,-,-,-,-,o,-
nort2749,-,-,-,-,-,-,-,-,m,-,-,-,-,-,3,-
cent1394,-,-,-,-,-,-,-,-,m,-,-,-,-,-,o,N
luop1235,-,-,t,3,q,h,o,N,m,-,-,-,-,-,a,-
luop1235,-,-,7,-,-,-,a,-,m,-,-,-,-,-,a,-
larg1235,-,-,7,-,-,-,a,-,m,-,-,-,-,-,a,-
kimm1245,-,-,N,-,-,-,-,-,w,-,-,-,-,e,i,-
iumi1238,-,-,m,-,-,-,-,-,m,-,-,-,t,s,i,N
biao1254,-,-,-,-,-,-,-,-,m,-,-,i,t,S,E,-
dzao1238,-,-,-,-,-,-,-,-,m,-,a,i,t,-,e,N
east2363,-,-,l,-,-,-,o,-,k,-,-,-,t,-,a,-
east2363,-,-,l,-,-,-,o,-,k,-,-,-,t,-,a,-
liuq1235,-,-,l,-,-,-,o,-,k,-,-,-,8,-,a,k
liuq1235,-,-,l,-,-,-,o,-,k,-,-,-,s,-,a,k
liuq1235,-,-,y,-,-,-,u,-,m,-,-,p,y,-,a,7
liuq1235,-,-,y,-,-,-,u,-,m,-,-,-,8,-,a,k
cent2009,-,-,l,-,-,-,u,-,k,-,-,-,t,-,a,-
cent2009,-,-,l,-,-,-,u,-,k,-,-,-,t,-,a,-
cent2009,-,-,l,-,-,-,u,-,k,-,-,-,t,-,a,-
sich1238,-,-,-,-,-,-,-,-,m,y,a,-,t,u,u,-
