language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
jion1236,-,-,-,-,-,-,-,n,t,o,-,N,-,-,-
jion1236,-,-,-,-,-,-,-,n,t,o,-,N,-,-,-
shee1238,-,-,-,-,-,-,-,n,-,o,-,k,-,o,-
shee1238,-,-,-,-,-,-,-,n,-,o,k,k,-,o,-
shee1238,-,-,-,-,-,-,-,n,-,o,-,k,-,o,-
youn1235,h,-,a,-,-,-,-,n,-,-,-,-,-,o,-
youn1235,h,-,a,-,-,-,-,n,-,-,-,-,-,o,-
east2369,-,-,-,-,-,-,-,n,-,-,-,h,-,E,-
pana1310,-,-,-,-,-,-,-,n,-,-,-,-,-,i,-
nort2748,-,-,-,-,-,-,-,n,-,-,-,-,-,e,-
east2371,q,h,a,-,-,-,-,n,-,-,-,h,-,e,-
pahn1237,-,-,a,-,-,-,o,n,-,-,-,-,-,e,-
pahn1237,-,-,a,l,a,q,a,n,-,-,-,-,-,e,i
wuna1248,n,-,a,-,-,-,N,n,-,-,-,-,-,e,-
nort3244,-,-,-,-,-,-,-,n,-,-,-,-,-,o,-
hmon1264,-,-,-,-,-,-,-,n,-,-,-,-,-,u,-
hmon1333,-,-,-,-,-,-,-,n,-,-,-,-,-,u,-
larg1235,l,-,u,-,-,-,-,n,-,-,-,-,-,u,-
buna1273,v,-,e,-,-,-,i,n,-,-,-,-,-,o,-
buna1273,p,-,o,-,-,-,-,n,-,-,-,-,-,o,N
numa1251,t,-,a,-,-,-,u,N,-,-,-,k,a,u,-
